customer_id,age,gender,country,city,customer_segment,membership_level,signup_date,total_previous_rentals
C000383,40,Male,Francia,Chamonix,VIP,Gold,2024-10-11,44
C000384,40,Male,Francia,Bordeaux,Occasional,Basic,2025-04-27,1
C000385,19,Female,Francia,Marseille,Occasional,Basic,2023-05-19,1
C000386,47,Male,Países Bajos,Den Haag,Frequent,Premium,2023-05-07,28
C000387,50,Female,Francia,Annecy,Occasional,Basic,2025-01-31,2
C000388,34,Female,Países Bajos,Rotterdam,Occasional,Basic,2018-04-13,2
C000389,26,Female,Portugal,Coimbra,VIP,Standard,2018-02-23,104
C000390,48,Male,Italia,Napoli,Occasional,Standard,2022-10-01,3
C000391,55,Male,Francia,Annecy,Occasional,Basic,2019-11-22,1
C000392,42,Female,Portugal,Porto,Occasional,Basic,2017-11-19,3
C000393,28,Male,Francia,Nice,Frequent,Standard,2024-09-17,20
C000394,24,Female,Italia,Torino,Occasional,Basic,2020-03-27,4
C000395,45,Female,Portugal,Lisboa,Regular,Basic,2023-06-18,9
C000396,18,Female,Italia,Bologna,Occasional,Standard,2022-07-26,6
C000397,19,Female,Bélgica,Liège,Occasional,Basic,2019-02-15,6
C000398,40,Other,Italia,Napoli,Frequent,Gold,2022-05-30,38
C000399,58,Female,Portugal,Porto,Regular,Standard,2019-11-23,13
C000400,52,FEMALE, Bélgica,Antwerpen,VIP,Standard,2021-05-30,97
C000401,42,Male,Países Bajos,Amsterdam,Occasional,Standard,2022-11-06,1
C000402,18,Male,Portugal,Faro,Regular,Premium,2021-04-03,4
C000403,18,Male,Alemania,Garmisch,Frequent,Premium,2021-01-11,35
C000404,35,Male,España,Zaragoza,Occasional,Standard,2019-07-03,4
C000405,60,Female,Francia,Paris,Occasional,Standard,2018-07-29,3
C000406,26,Male,España,Madrid,Frequent,Premium,2026-04-02,8
C000407,49,Other,Alemania,Garmisch,Occasional,Basic,2024-09-06,0
C000408,42,Female,Italia,Milano,Regular,Standard,2024-04-29,5
C000409,30,Male,Alemania,Berlin,VIP,Gold,2020-03-11,90
C000410,32,Male,Bélgica,Bruxelles,Occasional,Basic,2020-10-14,2
C000411,18,Male,España,Valencia,Occasional,Basic,2020-07-30,5
C000412,43,Male,Portugal,Lisboa,Occasional,Standard,2026-05-31,3
C000413,29,Male,Alemania,Köln,Occasional,Standard,2026-02-17,0
C000414,49,Female,Italia,Napoli,Occasional,Premium,2018-05-02,5
C000415,35,Female,España,Granada,Regular,Basic,2023-01-16,16
C000416,34,Male,España,Valencia,Occasional,Basic,2023-11-24,4
C000417,18,Female,Francia,Toulouse,Regular,Standard,2022-07-11,14
C000418,41,Female,España,Valencia,Occasional,Basic,2019-01-23,1
C000419,44,Male,Bélgica,Gent,Occasional,Basic,2018-03-06,7
C000420,54,Female,Países Bajos,Eindhoven,Occasional,Standard,2022-05-31,3
C000421,27,Female,España,Valencia,Regular,Premium,2021-06-23,11
C000422,41,Female,Francia,Nice,Occasional,Basic,2026-05-13,1
C000423,43,Male,España,Madrid,Occasional,Standard,2017-09-27,0
C000424,21,Female,Alemania,Berlin,Frequent,Premium,2026-01-29,8
C000425,29,Male,Alemania,Garmisch,Regular,Premium,2025-11-28,7
C000426,22,Female,España,Bilbao,Occasional,Basic,2023-12-17,1
C000427,23,Female,Países Bajos,Eindhoven,Frequent,Basic,2021-09-20,47
C000428,32,Male,Alemania,Frankfurt,Occasional,Basic,2022-04-06,4
C000429,29,Female,España,Madrid,Occasional,Basic,2018-06-05,3
C000430,37,Male, Alemania,Garmisch,Occasional,Basic,2025-02-04,2
C000431,46,Female,Francia,Lyon,Occasional,Standard,2019-09-21,4
C000432,45,Female,Francia,Chamonix,Occasional,Basic,2019-04-11,3
C000433,48,Female,Italia,Cortina,Regular,Premium,2026-04-21,1
C000434,34,Male,España,Madrid,Occasional,Standard,2021-09-08,2
C000435,31,Female,Países Bajos,Groningen,Frequent,Standard,2019-07-06,48
C000436,21,Female,Alemania,Frankfurt,Frequent,Premium,2021-10-04,46
C000437,47,Other,Italia,Cortina,Regular,Basic,2019-07-23,6
C000438,50,Female,España,Barcelona,Regular,Standard,2018-01-08,17
C000439,54,Male,Alemania,München,Regular,Standard,2024-08-09,7
C000440,42,Female,Francia,Annecy,VIP,Gold,2024-02-16,56
C000441,31,Female,Alemania,Köln,Occasional,Basic,2023-08-24,4
C000442,23,Female,Francia,Annecy,Occasional,Basic,2018-05-12,2
C000443,20,Male,España,Málaga,Regular,Standard,2021-09-06,11
C000444,18,Female,España,Bilbao,Regular,Standard,2022-01-22,7
C000445,51,Male,Países Bajos,Utrecht,Occasional,Basic,2019-12-06,3
C000446,42,Male,Alemania,Hamburg,Regular,Standard,2021-12-03,10
C000447,68,Male,Alemania,Garmisch,Occasional,Basic,2017-11-14,3
C000448,36,Male,Alemania,München,Frequent,Premium,2018-10-25,36
C000449,38,Male,Francia,Lyon,Occasional,Basic,2024-09-14,0
C000450,42,Male,España,Sevilla,Occasional,Basic,2026-02-19,0
C000451,45,Female,España,Málaga,Occasional,Basic,2023-08-28,1
C000452,29,Female,España,Valencia,Occasional,Standard,2019-08-31,4
C000453,37,Male,Portugal,Porto,Occasional,Standard,2025-04-07,0
C000454,48,Male,España,Granada,Occasional,Premium,2023-02-01,1
C000455,58,Female,Países Bajos,Rotterdam,Occasional,Standard,2025-01-10,0
C000456,26,Female,Países Bajos,Rotterdam,Occasional,Basic,2019-03-02,2
C000457,40,Male,Italia,Torino,Occasional,Basic,2024-05-27,2
C000458,39,Male,Portugal,Faro,Occasional,Standard,2022-06-26,2
C000459,34,Female,España,Barcelona,Occasional,Basic,2023-06-21,0
C000460,51,Male,Países Bajos,Eindhoven,Occasional,Basic,2024-10-07,2
C000461,67,Female,Bélgica,Antwerpen,Occasional,Basic,2024-10-14,0
C000462,42,Male,Países Bajos,Utrecht,Occasional,Basic,2020-07-13,5
C000463,27,Male,Portugal,Braga,Occasional,Standard,2025-01-18,0
C000464,19,Female,Alemania,Garmisch,Regular,Standard,2020-09-02,10
C000465,37,Male,Francia,Chamonix,VIP,Premium,2019-01-20,106
C000466,50,Male,Portugal,Lisboa,Frequent,Gold,2020-11-11,46
C000467,35,Male,Francia,Toulouse,Regular,Standard,2020-10-02,16
C000468,41,Male,España,Madrid,Regular,Standard,2022-06-17,22
C000469,63,Male,Alemania,Hamburg,Occasional,Basic,2023-12-15,1
C000470,46,Male,Países Bajos,Amsterdam,Regular,Gold,2026-04-11,2
C000471,38,Female,Bélgica,Bruxelles,Regular,Standard,2021-06-25,21
C000472,20,Female,Portugal,Coimbra,Frequent,Premium,2019-07-09,51
C000473,48,Female,Países Bajos,Eindhoven,Frequent,Standard,2022-04-27,30
C000474,45,Female,Italia,Firenze,Occasional,Basic,2019-06-22,4
C000475,48,Female,Francia,Chamonix,Regular,Standard,2019-09-30,13
C000476,21,Female,Países Bajos,Den Haag,Frequent,Premium,2022-09-15,29
C000477,37,Female,Portugal,Faro,Occasional,Standard,2018-01-18,2
C000478,45,Male,Italia,Firenze,Frequent,Standard,2019-03-24,41
C000479,18,Male,Bélgica,Liège,Occasional,Standard,2022-06-21,3
C000480,39,Male,Francia,Annecy,VIP,Premium,2021-02-18,106
C000481,52,Female,Alemania,Frankfurt,Regular,Basic,2022-09-02,13
C000482,29,Female,Francia,Marseille,Occasional,Standard,2025-03-24,1
C000483,51,Female,Países Bajos,Den Haag,Regular,Standard,2018-02-03,13
C000484,38,Female,Países Bajos,Rotterdam,Occasional,Standard,2017-10-12,2
C000485,39,Male,Italia,Firenze,Regular,Premium,2020-06-15,13
C000486,50,Male,Francia,Lyon,Regular,Standard,2022-05-13,10
C000487,29,Female,España,Barcelona,Regular,Standard,2019-10-03,12
C000488,21,Male,Países Bajos,Den Haag,Frequent,Premium,2022-05-07,37
C000489,34,Female,Italia,Venezia,Occasional,Basic,2018-04-05,5
C000490,42,Male,Portugal,Lisboa,Occasional,Basic,2025-06-17,3
C000491,42,Male,España,Málaga,Occasional,Basic,2021-05-07,3
C000492,42,Female,Alemania,Frankfurt,Occasional,Basic,2021-06-02,2
C000493,28,Male,España,Sevilla,Occasional,Standard,2020-02-08,4
C000494,44,Female,Países Bajos,Den Haag,Occasional,Standard,2019-04-29,2
C000495,36,Female,Portugal,Braga,Occasional,Basic,2021-05-26,3
C000496,57,Female,Italia,Bologna,Occasional,Basic,2024-09-28,1
C000497,49,Female,Francia,Nice,Frequent,Premium,2022-08-18,23
C000498,44,Male,España,Madrid,Occasional,Premium,2023-06-25,3
C000499,35,Female,Portugal,Faro,Frequent,Standard,2019-07-18,57
C000500,33,Female,Portugal,Coimbra,Occasional,Basic,2020-09-15,4
C000501,35,Female,España,Granada,Occasional,Basic,2025-11-03,0
C000502,41,male,Italia ,Torino,Regular,Basic,2024-04-01,3
C000503,50,Male,Portugal,Porto,Occasional,Basic,2019-03-24,3
C000504,18,Female,Francia,Bordeaux,Occasional,Basic,2022-02-17,6
C000505,31,Female,Italia,Venezia,Regular,Gold,2022-07-04,13
C000506,54,Male,Alemania,Hamburg,Occasional,Basic,2018-06-24,7
C000507,30,Female,España,Málaga,Occasional,Standard,2021-09-14,2
C000508,26,Female,Países Bajos,Rotterdam,Regular,Standard,2019-09-15,5
C000509,51,Female,Alemania,Frankfurt,Occasional,Basic,2025-12-27,0
C000510,44,Female,Italia,Napoli,Frequent,Standard,2019-03-26,57
C000511,40,Female,Francia,Nice,Occasional,Basic,2023-01-30,1
C000512,45,Male,Alemania,Garmisch,VIP,Premium,2021-03-28,108
C000513,34,Female,Italia,Milano,Regular,Basic,2021-03-21,15
C000514,38,Male,Francia,Chamonix,VIP,Gold,2020-09-29,117
C000515,39,Male,Países Bajos,Groningen,Frequent,Premium,2025-01-14,11
C000516,33,Male,Alemania,München,Occasional,Basic,2023-07-02,0
C000517,33,Female,Portugal,Braga,Regular,Standard,2025-06-29,2
C000518,26,Male,Italia,Venezia,Occasional,Basic,2019-02-08,1
C000519,31,Female,Bélgica,Gent,Frequent,Gold,2025-06-28,10
C000520,32,Male,España,Málaga,Regular,Premium,2019-05-13,19
C000521,18,Male,España,Málaga,Occasional,Basic,2024-12-09,3
C000522,45,Male,Italia,Napoli,Frequent,Standard,2024-10-13,18
C000523,41,Female,Alemania,Hamburg,Occasional,Basic,2020-01-24,2
C000524,57,Female,Alemania,Frankfurt,Regular,Premium,2017-08-23,12
C000525,20,Male,España,Madrid,Regular,Standard,2019-11-22,16
C000526,24,Female,Portugal,Porto,Occasional,Basic,2019-10-18,5
C000527,50,Female,Italia,Torino,Regular,Standard,2018-04-04,11
C000528,22,Male,Países Bajos,Eindhoven,Frequent,Premium,2021-03-22,46
C000529,37,Male,Alemania,Köln,Occasional,Basic,2019-11-29,4
C000530,34,Female,España,Zaragoza,Regular,Standard,2018-02-28,11
C000531,57,Other,Países Bajos,Groningen,Occasional,Standard,2026-04-22,2
C000532,37,Female,Italia,Milano,Regular,Standard,2024-05-07,7
C000533,37,Female,Portugal,Coimbra,Occasional,Basic,2023-11-05,2
C000534,40,Female,España,Sevilla,Frequent,Premium,2019-03-27,42
C000535,26,Female,Portugal,Braga,Frequent,Standard,2023-04-20,34
C000536,31,Other,Portugal,Braga,Occasional,Standard,2020-09-06,1
C000537,23,Female,Bélgica,Brugge,Occasional,Standard,2025-08-24,1
C000538,46,Male,España,Málaga,Regular,Basic,2019-02-25,11
C000539,46,Female,Países Bajos,Amsterdam,Regular,Standard,2019-12-25,9
C000540,26,Female,España,Granada,Occasional,Basic,2021-02-05,4
C000541,34,Male,Italia,Torino,Occasional,Basic,2022-12-07,2
C000542,40,Female,Alemania,Berlin,Occasional,Basic,2025-05-04,2
C000543,19,Male,Países Bajos,Groningen,VIP,Gold,2017-11-09,109
C000544,44,Male,Italia,Torino,Occasional,Standard,2026-06-24,1
C000545,24,Female,España,Málaga,Frequent,Premium,2022-03-31,31
C000546,18,Male,Portugal,Porto,Occasional,Basic,2021-04-08,1
C000547,38,Female,Alemania,München,Frequent,Gold,2021-04-15,41
C000548,45,Male,Italia,Bologna,Occasional,Basic,2021-02-16,2
C000549,49,Male,Italia,Bologna,Occasional,Basic,2022-01-02,1
C000550,43,Female,Francia,Paris,Frequent,Standard,2019-09-19,34
C000551,29,Male,Alemania,München,Frequent,Premium,2024-12-11,12
C000552,62,Male,Italia,Cortina,Occasional,Basic,2020-12-18,4
C000553,38,Female,Países Bajos,Rotterdam,Occasional,Basic,2026-04-10,0
C000554,25,Male,España,Madrid,Occasional,Standard,2021-06-11,2
C000555,50,Male,Países Bajos,Eindhoven,Occasional,Basic,2022-05-24,1
C000556,41,Female,Francia,Lyon,Occasional,Basic,2020-03-30,4
C000557,64,Male,España,Zaragoza,Frequent,Standard,2023-10-16,25
C000558,58,Male,Portugal,Braga,Occasional,Standard,2024-01-07,4
C000559,32,Male,España,Bilbao,Regular,Standard,2024-11-07,3
C000560,22,Female,España,Málaga,Occasional,Standard,2018-11-03,4
C000561,31,Male,Portugal,Coimbra,Occasional,Basic,2018-03-03,0
C000562,18,Male,Alemania,Hamburg,Regular,Basic,2023-05-06,7
C000563,38,Female,Italia,Napoli,Occasional,Standard,2025-06-01,0
C000564,50,Male,Alemania,München,Regular,Standard,2020-10-10,16
C000565,38,FEMALE, España,Bilbao,Occasional,Standard,2023-08-20,0
C000566,44,Male,España,Sevilla,Frequent,Premium,2023-11-24,19
C000567,48,Female,Portugal,Lisboa,Regular,Standard,2017-12-31,6
C000568,57,Male,Países Bajos,Utrecht,Frequent,Standard,2020-08-23,43
C000569,40,Female,Francia,Paris,Occasional,Basic,2025-06-07,0
C000570,35,Male,Países Bajos,Rotterdam,Occasional,Basic,2018-09-02,2
C000571,30,Male,España,Málaga,Occasional,Basic,2018-11-06,1
C000572,58,Male,Italia,Milano,Regular,Standard,2017-08-14,14
C000573,30,Female,Francia,Annecy,Occasional,Basic,2023-01-03,5
C000574,62,Female,Países Bajos,Groningen,Occasional,Basic,2021-02-01,4
C000575,33,Male,España,Granada,Occasional,Standard,2021-01-21,3
C000576,27,Male,Italia,Bologna,Occasional,Standard,2022-09-10,1
C000577,43,Male,Países Bajos,Utrecht,Occasional,Standard,2025-07-16,1
C000578,41,Female,Italia,Cortina,Occasional,Standard,2023-01-16,4
C000579,18,Male,Portugal,Faro,Occasional,Standard,2019-08-28,2
C000580,47,Other,España,Sevilla,Regular,Standard,2019-11-21,15
C000581,18,Female,España,Granada,Occasional,Standard,2023-01-08,2
C000582,61,Male,Italia,Firenze,Occasional,Standard,2024-04-12,0
C000583,19,Male,Países Bajos,Den Haag,Regular,Standard,2024-04-02,10
C000584,41,Male,Países Bajos,Groningen,Regular,Standard,2022-09-27,10
C000585,45,Female,Italia,Napoli,Occasional,Standard,2024-03-25,4
C000586,50,Male,España,Zaragoza,Regular,Standard,2026-03-19,0
C000587,19,Male,España,Zaragoza,VIP,Premium,2023-04-19,88
C000588,44,Male,Francia,Lyon,Regular,Basic,2019-03-22,10
C000589,24,Male,Alemania,Garmisch,Frequent,Standard,2022-11-27,28
C000590,41,Female,Francia,Toulouse,Regular,Standard,2023-03-02,8
C000591,18,Male,España,Sevilla,Occasional,Basic,2020-06-26,4
C000592,44,Male,Alemania,München,Occasional,Standard,2022-12-16,1
C000593,54,Female,Portugal,Faro,Regular,Standard,2018-03-18,15
C000594,34,Female,Bélgica,Antwerpen,VIP,Premium,2021-07-31,98
C000595,39,Male,Alemania,Frankfurt,Occasional,Premium,2023-05-22,1
C000596,46,Male,Italia,Venezia,Occasional,Basic,2018-07-29,1
C000597,42,Female,Italia,Milano,Regular,Basic,2018-09-28,16
C000598,18,Male,Portugal,Coimbra,Occasional,Standard,2026-05-24,1
C000599,22,Male,España,Barcelona,Regular,Basic,2021-11-22,12
C000600,32,Female,Bélgica,Liège,Regular,Standard,2023-10-04,9
C000601,39,Male,Italia,Firenze,Regular,Standard,2020-07-26,15
C000602,31,Male,Bélgica,Antwerpen,Frequent,Premium,2020-10-05,44
C000603,39,Female,Países Bajos,Amsterdam,Regular,Premium,2017-10-25,20
C000604,51,Male,Bélgica,Gent,Regular,Premium,2017-08-14,15
C000605,33,Female,Italia,Venezia,Regular,Standard,2021-06-02,10
C000606,23,Other,Países Bajos,Den Haag,Frequent,Premium,2025-09-11,7
C000607,44,Male,Países Bajos,Eindhoven,Frequent,Standard,2025-06-11,10
C000608,53,Male,Francia,Nice,Occasional,Basic,2020-08-13,5
C000609,41,Male,Francia,Bordeaux,Regular,Standard,2024-02-04,2
C000610,31,Male,Alemania,Berlin,Occasional,Basic,2017-11-15,2
C000611,35,Male,España,Málaga,Frequent,Premium,2021-12-08,39
C000612,31,Male,Italia,Cortina,Regular,Standard,2024-04-13,7
C000613,41,Female,Francia,Nice,Occasional,Standard,2023-01-09,5
C000614,18,Male,España,Málaga,Occasional,Basic,2025-06-14,0
C000615,39,Female,Portugal,Coimbra,Occasional,Standard,2024-08-20,4
C000616,35,Male,Bélgica,Bruxelles,Regular,Premium,2019-01-02,12
C000617,49,Male,Portugal,Lisboa,Occasional,Basic,2024-11-03,3
C000618,19,Male,Portugal,Porto,Occasional,Basic,2026-06-19,0
C000619,23,Male,España,Granada,Frequent,Premium,2026-01-05,9
C000620,42,Male,España,Málaga,Regular,Standard,2026-05-03,3
C000621,54,Female,Italia,Napoli,Occasional,Standard,2023-01-17,4
C000622,36,Female,España,Valencia,Occasional,Standard,2023-12-12,1
C000623,34,Male,Alemania,Hamburg,VIP,Premium,2024-08-01,41
C000624,27,Female,España,Granada,Regular,Standard,2017-11-09,14
C000625,38,Female,Alemania,Hamburg,Regular,Standard,2019-11-12,14
C000626,25,Male,Italia,Napoli,Occasional,Basic,2019-07-18,8
C000627,20,Male,Países Bajos,Amsterdam,Occasional,Basic,2024-06-09,0
C000628,45,Female,Países Bajos,Rotterdam,Occasional,Basic,2025-01-01,1
C000629,26,Female,Italia,Torino,Regular,Standard,2018-02-11,13
C000630,46,Male,Italia,Bologna,Occasional,Basic,2020-03-08,5
C000631,37,Female,Francia,Nice,Occasional,Basic,2019-06-15,5
C000632,50,Male,Alemania,Frankfurt,Regular,Standard,2025-02-12,2
C000633,23,Female,Francia,Annecy,Frequent,Premium,2026-02-15,10
C000634,48,Female,Alemania,Köln,Regular,Premium,2017-10-20,13
C000635,38,Male,Portugal,Lisboa,Occasional,Basic,2026-06-05,1
C000636,18,Female,Bélgica,Bruxelles,Occasional,Standard,2018-06-11,3
C000637,28,Female,Bélgica,Brugge,Occasional,Basic,2024-02-18,0
C000638,29,Female,Alemania,Köln,Occasional,Standard,2024-05-18,2
C000639,43,Female,Alemania,Garmisch,Regular,Standard,2023-09-04,5
C000640,25,Male,España,Barcelona,Occasional,Basic,2018-12-28,2
C000641,21,Male,Alemania,München,Regular,Premium,2019-08-12,10
C000642,32,Female,España,Málaga,Frequent,Premium,2022-04-20,28
C000643,49,Male,Países Bajos,Eindhoven,VIP,Gold,2024-01-05,38
C000644,39,Female,Portugal,Lisboa,Occasional,Standard,2017-12-04,3
C000645,34,Male,Francia,Marseille,Occasional,Basic,2023-03-27,2
C000646,45,Male,Francia,Paris,Occasional,Basic,2024-11-11,1
C000647,25,MALE,portugal,Lisboa,Occasional,Basic,2025-11-18,1
C000648,61,Male,España,Bilbao,Occasional,Basic,2021-09-05,1
C000649,59,Male,Italia,Napoli,Occasional,Standard,2021-01-01,3
C000650,31,Male,Bélgica,Gent,Regular,Standard,2023-05-01,12
C000651,39,Female,Bélgica,Brugge,Occasional,Basic,2025-09-03,0
C000652,36,Female,Alemania,Köln,Frequent,Premium,2022-07-08,39
C000653,31,Other,Bélgica,Liège,Occasional,Basic,2022-08-03,4
C000654,49,Male,Italia,Milano,Occasional,Standard,2025-07-24,0
C000655,18,Male,Italia,Napoli,Occasional,Basic,2021-10-31,2
C000656,32,Male,Francia,Nice,Occasional,Standard,2022-01-11,0
C000657,44,Female,Alemania,München,Occasional,Basic,2022-10-04,2
C000658,58,Male,España,Málaga,VIP,Gold,2018-11-16,100
C000659,55,Male,Italia,Napoli,Occasional,Standard,2020-08-06,3
C000660,28,Male,Francia,Nice,Occasional,Standard,2017-12-25,2
C000661,27,Female,Italia,Napoli,Regular,Premium,2025-08-18,2
C000662,32,Male,Francia,Nice,Occasional,Basic,2023-05-30,0
C000663,56,Female,Italia,Milano,Regular,Standard,2019-10-05,10
C000664,42,Male,Italia,Milano,Occasional,Basic,2020-10-05,4
C000665,74,Male,Alemania,Köln,Frequent,Standard,2018-06-27,46
C000666,45,Male,Alemania,Garmisch,Occasional,Standard,2019-06-04,1
C000667,59,Female,Italia,Cortina,Occasional,Standard,2022-05-01,2
C000668,36,Female,España,Málaga,Regular,Standard,2019-03-08,6
C000669,27,Male,Bélgica,Gent,Frequent,Standard,2020-10-10,45
C000670,68,Female,Países Bajos,Den Haag,Occasional,Standard,2025-11-16,0
C000671,20,Male,Países Bajos,Amsterdam,Regular,Standard,2022-02-12,15
C000672,41,Female,Francia,Lyon,Occasional,Basic,2022-08-08,3
C000673,39,Female ,PORTUGAL,Porto,Occasional,Basic,2022-04-09,5
C000674,30,Female,Alemania,München,Occasional,Standard,2023-12-29,3
C000675,42,Male,Alemania,Köln,Regular,Standard,2017-11-15,16
C000676,35,Female,Países Bajos,Utrecht,Occasional,Basic,2022-09-22,6
C000677,26,Female,Francia,Nice,Regular,Basic,2017-09-17,11
C000678,20,Female,Portugal,Faro,Occasional,Basic,2020-02-20,2
C000679,43,Female,Francia,Bordeaux,Frequent,Standard,2017-12-15,37
C000680,27,Male,España,Sevilla,Frequent,Premium,2018-05-25,38
C000681,30,Male,Italia,Napoli,Occasional,Basic,2025-02-12,2
C000682,26,Male,Italia,Firenze,Occasional,Basic,2018-10-08,4
C000683,27,Other,Alemania,Frankfurt,Occasional,Standard,2023-08-22,2
C000684,35,Male,Italia,Milano,Frequent,Standard,2025-08-03,10
C000685,21,Female,Italia,Cortina,Occasional,Basic,2022-12-31,4
C000686,33,Female,Países Bajos,Den Haag,Regular,Standard,2023-07-13,5
C000687,45,Male,Países Bajos,Eindhoven,Occasional,Basic,2024-06-15,0
C000688,45,Male,España,Zaragoza,Regular,Standard,2018-03-16,22
C000689,31,Female,Países Bajos,Rotterdam,Occasional,Standard,2023-01-22,1
C000690,28,Female,Países Bajos,Groningen,Regular,Standard,2019-09-22,11
C000691,53,Female,Portugal,Lisboa,VIP,Gold,2026-02-09,28
C000692,42,Male,Alemania,Köln,Occasional,Basic,2020-02-11,6
C000693,44,Female,Países Bajos,Utrecht,Frequent,Premium,2024-05-17,16
C000694,53,Female,Italia,Bologna,Occasional,Standard,2025-05-03,2
C000695,51,Female,España,Barcelona,Occasional,Standard,2024-07-12,2
C000696,49,Female,Bélgica,Liège,Frequent,Premium,2022-05-02,32
C000697,18,Male,Países Bajos,Den Haag,Regular,Basic,2023-02-15,6
C000698,30,Male,Francia,Lyon,Regular,Standard,2019-07-19,10
C000699,20,Female,Bélgica,Liège,Occasional,Standard,2023-01-17,0
